ID,date,history,reopenings,comments,numWords,score1,score2
GROOVY-7532,2015-07-30,,0,1,34,1,-1
GROOVY-7531,2015-07-30,"Date: 2015-07-30T06:30:06.797-07:00, From: Open To: Closed",0,1,31,1,-2
GROOVY-7530,2015-07-30,"Date: 2016-03-03T04:27:02.698-08:00, From: Open To: ResolvedDate: 2016-06-12T01:45:14.153-07:00, From: Resolved To: Closed",0,20,1083,2,-3
GROOVY-7529,2015-07-30,"Date: 2015-08-05T20:16:20.222-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:18.840-07:00, From: Resolved To: Closed",0,5,285,1,-2
GROOVY-7528,2015-07-30,,0,2,166,2,-1
GROOVY-7527,2015-07-29,"Date: 2015-07-29T11:28:11.806-07:00, From: Open To: ResolvedDate: 2015-07-29T13:38:23.176-07:00, From: Resolved To: ReopenedDate: 2015-07-29T15:11:02.991-07:00, From: Reopened To: Closed",1,10,316,3,-4
GROOVY-7526,2015-07-27,"Date: 2015-08-01T13:45:47.875-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:32.030-07:00, From: Resolved To: Closed",0,7,602,2,-2
GROOVY-7525,2015-07-24,,0,0,2,1,-1
GROOVY-7524,2015-07-23,"Date: 2015-11-04T19:18:53.892-08:00, From: Open To: In ProgressDate: 2015-11-06T15:28:53.105-08:00, From: In Progress To: ResolvedDate: 2015-11-08T14:34:28.154-08:00, From: Resolved To: ReopenedDate: 2015-11-11T20:22:05.458-08:00, From: Reopened To: ResolvedDate: 2016-02-22T12:48:32.739-08:00, From: Resolved To: Closed",1,12,791,3,-3
GROOVY-7523,2015-07-23,"Date: 2015-08-05T20:17:51.297-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:42.450-07:00, From: Resolved To: Closed",0,7,341,2,-2
GROOVY-7522,2015-07-23,"Date: 2015-08-05T20:12:12.221-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:13.701-07:00, From: Resolved To: Closed",0,11,704,2,-2
GROOVY-7521,2015-07-23,"Date: 2017-02-07T05:01:14.360-08:00, From: Open To: ResolvedDate: 2017-05-01T19:03:37.397-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7520,2015-07-23,"Date: 2015-08-01T03:37:02.717-07:00, From: Open To: ResolvedDate: 2015-10-19T09:05:13.759-07:00, From: Resolved To: Closed",0,4,196,1,-2
GROOVY-7519,2015-07-23,"Date: 2015-09-08T11:57:03.349-07:00, From: Open To: ResolvedDate: 2015-10-19T09:05:14.206-07:00, From: Resolved To: Closed",0,3,132,2,-2
GROOVY-7518,2015-07-22,"Date: 2015-08-30T04:13:08.549-07:00, From: Open To: ResolvedDate: 2015-10-19T09:05:14.096-07:00, From: Resolved To: Closed",0,5,293,1,-2
GROOVY-7517,2015-07-22,,0,2,53,1,-1
GROOVY-7516,2015-07-21,"Date: 2015-07-21T14:07:19.445-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:03.087-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7515,2015-07-21,,0,0,2,1,-1
GROOVY-7514,2015-07-21,"Date: 2016-11-28T11:48:39.803-08:00, From: Open To: ResolvedDate: 2017-02-01T15:18:59.868-08:00, From: Resolved To: Closed",0,2,69,1,-2
GROOVY-7513,2015-07-21,,0,5,175,1,-1
GROOVY-7512,2015-07-20,,0,0,2,1,-1
GROOVY-7511,2015-07-19,"Date: 2015-07-20T22:55:18.519-07:00, From: Open To: ResolvedDate: 2017-02-01T15:17:16.038-08:00, From: Resolved To: Closed",0,1,48,1,-1
GROOVY-7510,2015-07-19,,0,0,2,1,-1
GROOVY-7509,2015-07-18,"Date: 2015-08-21T07:30:00.995-07:00, From: Open To: ResolvedDate: 2015-10-19T09:05:13.624-07:00, From: Resolved To: Closed",0,22,2745,2,-3
GROOVY-7508,2015-07-18,,0,0,2,1,-1
GROOVY-7507,2015-07-17,,0,0,2,1,-1
GROOVY-7506,2015-07-16,,0,0,2,1,-1
GROOVY-7505,2015-07-16,"Date: 2015-10-12T11:28:47.086-07:00, From: Open To: Closed",0,11,512,2,-1
GROOVY-7504,2015-07-16,"Date: 2015-07-16T03:11:46.998-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:01.508-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7503,2015-07-15,"Date: 2015-07-16T04:07:24.636-07:00, From: Open To: ResolvedDate: 2015-10-19T09:05:12.724-07:00, From: Resolved To: Closed",0,4,153,1,-2
GROOVY-7502,2015-07-12,,0,6,284,1,-2
GROOVY-7501,2015-07-12,"Date: 2015-07-16T04:06:57.203-07:00, From: Open To: ResolvedDate: 2015-10-19T09:05:12.874-07:00, From: Resolved To: Closed",0,4,126,2,-2
GROOVY-7500,2015-07-11,,0,2,34,1,-1
GROOVY-7499,2015-07-10,,0,1,156,1,-1
GROOVY-7498,2015-07-09,"Date: 2015-08-03T02:56:50.079-07:00, From: Open To: ResolvedDate: 2016-03-03T19:17:35.463-08:00, From: Resolved To: Closed",0,11,1078,2,-2
GROOVY-7497,2015-07-08,"Date: 2016-08-31T18:41:56.636-07:00, From: Open To: ResolvedDate: 2017-02-01T15:18:58.167-08:00, From: Resolved To: Closed",0,6,195,2,-2
GROOVY-7496,2015-07-07,"Date: 2015-09-21T11:06:01.988-07:00, From: Open To: Closed",0,2,182,1,-1
GROOVY-7495,2015-07-07,"Date: 2015-07-09T09:43:55.646-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:01.052-07:00, From: Resolved To: Closed",0,3,117,1,-2
GROOVY-7494,2015-07-06,,0,0,2,1,-1
GROOVY-7493,2015-07-05,,0,0,2,1,-1
GROOVY-7492,2015-07-05,,0,9,527,2,-2
GROOVY-7491,2015-07-03,"Date: 2015-07-03T18:27:19.875-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:31.821-07:00, From: Resolved To: Closed",0,3,100,1,-2
GROOVY-7490,2015-07-02,,0,2,92,1,-3
GROOVY-7489,2015-07-02,"Date: 2016-03-08T11:31:38.484-08:00, From: Open To: Closed",0,7,318,2,-1
GROOVY-7488,2015-07-02,"Date: 2015-07-14T04:30:02.374-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:26.170-07:00, From: Resolved To: Closed",0,8,380,1,-1
GROOVY-7487,2015-07-01,"Date: 2015-07-14T04:32:08.304-07:00, From: Open To: ResolvedDate: 2015-07-14T04:32:46.837-07:00, From: Resolved To: Closed",0,3,90,1,-1
GROOVY-7486,2015-07-01,"Date: 2015-07-14T04:24:58.534-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:18.257-07:00, From: Resolved To: Closed",0,18,1436,2,-2
GROOVY-7485,2015-07-01,"Date: 2015-07-03T18:26:28.549-07:00, From: Open To: ResolvedDate: 2015-07-21T03:29:58.514-07:00, From: Resolved To: Closed",0,3,144,1,-2
GROOVY-7484,2015-07-01,"Date: 2015-07-28T08:50:18.087-07:00, From: Open To: ResolvedDate: 2016-03-03T19:18:44.532-08:00, From: Resolved To: Closed",0,22,881,2,-2
GROOVY-7483,2015-07-01,"Date: 2015-07-01T12:20:11.272-07:00, From: Open To: Closed",0,0,2,1,-1
GROOVY-7482,2015-06-30,,0,0,2,1,-1
GROOVY-7481,2015-06-30,"Date: 2016-03-08T11:32:33.514-08:00, From: Open To: Closed",0,4,241,2,-3
GROOVY-7480,2015-06-29,,0,1,39,1,-2
GROOVY-7479,2015-06-28,"Date: 2015-07-03T18:32:34.277-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:39.228-07:00, From: Resolved To: Closed",0,3,116,1,-2
GROOVY-7478,2015-06-26,,0,4,458,1,-1
GROOVY-7477,2015-06-26,"Date: 2015-06-28T04:33:08.888-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:00.475-07:00, From: Resolved To: Closed",0,4,183,1,-2
GROOVY-7476,2015-06-25,"Date: 2015-06-28T02:03:46.154-07:00, From: Open To: ResolvedDate: 2015-07-21T03:29:59.067-07:00, From: Resolved To: Closed",0,2,121,1,-2
GROOVY-7475,2015-06-25,"Date: 2016-01-03T23:01:44.063-08:00, From: Open To: Closed",0,8,271,1,-3
GROOVY-7474,2015-06-22,"Date: 2015-07-07T03:16:19.602-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:01.203-07:00, From: Resolved To: Closed",0,3,116,2,-2
GROOVY-7473,2015-06-22,,0,5,503,2,-3
GROOVY-7472,2015-06-18,"Date: 2015-06-19T22:13:36.309-07:00, From: Open To: ResolvedDate: 2017-02-01T15:18:45.823-08:00, From: Resolved To: Closed",0,7,159,2,-1
GROOVY-7471,2015-06-18,"Date: 2015-06-18T00:34:17.560-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:15.144-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7470,2015-06-17,"Date: 2015-07-05T06:39:16.972-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:01.359-07:00, From: Resolved To: Closed",0,29,170,3,-1
GROOVY-7469,2015-06-15,,0,5,394,3,-2
GROOVY-7468,2015-06-13,,0,0,2,1,-1
GROOVY-7467,2015-06-13,"Date: 2015-06-13T22:39:31.720-07:00, From: Open To: ResolvedDate: 2016-03-03T19:19:13.045-08:00, From: Resolved To: Closed",0,14,509,3,-1
GROOVY-7466,2015-06-11,"Date: 2015-12-23T06:04:26.412-08:00, From: Open To: Closed",0,3,225,4,-2
GROOVY-7465,2015-06-11,"Date: 2015-11-02T20:46:38.758-08:00, From: Open To: In ProgressDate: 2015-12-09T14:45:57.338-08:00, From: In Progress To: ResolvedDate: 2017-05-01T19:03:24.780-07:00, From: Resolved To: Closed",0,16,1312,2,-3
GROOVY-7464,2015-06-11,"Date: 2018-04-15T22:32:15.399-07:00, From: Open To: ResolvedDate: 2018-04-15T22:32:28.232-07:00, From: Resolved To: Closed",0,4,390,2,-4
GROOVY-7463,2015-06-10,,0,0,2,1,-1
GROOVY-7462,2015-06-09,"Date: 2015-06-11T10:14:25.898-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:01.911-07:00, From: Resolved To: Closed",0,2,106,1,-2
GROOVY-7461,2015-06-09,"Date: 2015-06-09T09:01:53.114-07:00, From: Open To: ResolvedDate: 2015-07-21T03:29:59.958-07:00, From: Resolved To: Closed",0,5,148,2,-2
GROOVY-7460,2015-06-08,,0,0,2,1,-1
GROOVY-7459,2015-06-07,"Date: 2015-06-08T04:42:57.838-07:00, From: Open To: ResolvedDate: 2015-10-19T09:05:12.412-07:00, From: Resolved To: Closed",0,3,132,1,-2
GROOVY-7458,2015-06-07,"Date: 2015-06-07T17:03:55.237-07:00, From: Open To: ResolvedDate: 2017-05-01T19:02:59.819-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7457,2015-06-04,"Date: 2015-10-15T00:29:08.146-07:00, From: Open To: ResolvedDate: 2015-10-19T09:05:13.379-07:00, From: Resolved To: Closed",0,3,131,2,-1
GROOVY-7456,2015-06-04,"Date: 2015-06-05T04:53:55.514-07:00, From: Open To: ResolvedDate: 2015-07-21T03:29:59.592-07:00, From: Resolved To: Closed",0,3,43,1,-1
GROOVY-7455,2015-06-03,"Date: 2015-06-03T23:49:34.150-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:19.668-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7454,2015-06-03,"Date: 2015-12-23T05:51:09.322-08:00, From: Open To: Closed",0,5,485,3,-1
GROOVY-7453,2015-06-03,"Date: 2015-06-03T17:26:29.999-07:00, From: Open To: ResolvedDate: 2015-07-21T03:29:59.466-07:00, From: Resolved To: Closed",0,5,69,1,-1
GROOVY-7452,2015-06-03,,0,2,36,1,-3
GROOVY-7451,2015-06-02,,0,0,2,1,-1
GROOVY-7450,2015-06-02,,0,5,465,1,-2
GROOVY-7449,2015-06-02,"Date: 2015-06-07T01:47:41.188-07:00, From: Open To: ResolvedDate: 2017-02-01T15:17:13.617-08:00, From: Resolved To: Closed",0,2,139,1,-1
GROOVY-7448,2015-06-02,"Date: 2015-06-09T11:28:47.310-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:00.343-07:00, From: Resolved To: Closed",0,4,342,3,-2
GROOVY-7447,2015-06-01,,0,0,2,1,-1
GROOVY-7446,2015-06-01,,0,0,2,1,-1
GROOVY-7445,2015-05-31,,0,0,2,1,-1
GROOVY-7444,2015-05-31,,0,0,2,1,-1
GROOVY-7443,2015-05-31,"Date: 2016-08-02T18:58:30.426-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:39.980-07:00, From: Resolved To: Closed",0,12,781,2,-2
GROOVY-7442,2015-05-31,"Date: 2015-11-16T21:04:03.909-08:00, From: Open To: ResolvedDate: 2016-02-22T12:48:41.400-08:00, From: Resolved To: Closed",0,2,74,1,-1
GROOVY-7441,2015-05-29,"Date: 2015-05-31T02:24:23.746-07:00, From: Open To: Closed",0,1,26,1,-1
GROOVY-7440,2015-05-29,"Date: 2015-05-31T04:37:30.640-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:29.746-07:00, From: Resolved To: Closed",0,3,109,1,-2
GROOVY-7439,2015-05-29,,0,1,48,1,-1
GROOVY-7438,2015-05-27,"Date: 2015-07-05T07:05:50.627-07:00, From: Open To: Closed",0,2,80,1,-1
GROOVY-7437,2015-05-27,,0,6,1176,5,-3
GROOVY-7436,2015-05-26,,0,4,292,1,-3
GROOVY-7435,2015-05-26,,0,7,379,3,-1
GROOVY-7434,2015-05-25,"Date: 2015-05-26T05:10:38.678-07:00, From: Open To: ResolvedDate: 2017-05-01T19:02:59.410-07:00, From: Resolved To: Closed",0,2,108,1,-2
GROOVY-7433,2015-05-24,"Date: 2015-05-26T05:11:38.241-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:15.590-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7432,2015-05-23,"Date: 2016-01-05T10:39:15.532-08:00, From: Open To: Closed",0,24,1494,3,-2
GROOVY-7431,2015-05-21,"Date: 2015-05-21T10:31:28.139-07:00, From: Open To: Closed",0,3,72,3,-1
GROOVY-7430,2015-05-19,"Date: 2015-05-19T08:33:19.545-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:31.630-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7429,2015-05-18,"Date: 2015-05-18T22:22:19.030-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:38.574-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7428,2015-05-18,"Date: 2015-06-05T15:53:56.721-07:00, From: Open To: ResolvedDate: 2015-06-09T04:13:00.988-07:00, From: Resolved To: ReopenedDate: 2015-06-21T05:06:52.845-07:00, From: Reopened To: ResolvedDate: 2015-06-22T20:12:32.092-07:00, From: Resolved To: Closed",1,7,537,1,-2
GROOVY-7427,2015-05-18,"Date: 2015-05-18T05:45:13.070-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:40.699-07:00, From: Resolved To: Closed",0,4,149,2,-1
GROOVY-7426,2015-05-17,"Date: 2015-08-26T18:26:47.324-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:33.355-07:00, From: Resolved To: Closed",0,3,145,2,-2
GROOVY-7425,2015-05-13,"Date: 2015-05-19T08:31:36.538-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:00.921-07:00, From: Resolved To: Closed",0,8,986,2,-3
GROOVY-7424,2015-05-13,"Date: 2015-06-04T02:49:40.564-07:00, From: Open To: ResolvedDate: 2015-07-21T03:29:58.651-07:00, From: Resolved To: Closed",0,1,26,1,-1
GROOVY-7423,2015-05-13,"Date: 2015-06-11T00:19:56.759-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:21.087-07:00, From: Resolved To: Closed",0,8,260,2,-2
GROOVY-7422,2015-05-12,"Date: 2015-05-15T23:15:18.145-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:43.401-07:00, From: Resolved To: Closed",0,2,114,1,-2
GROOVY-7421,2015-05-10,"Date: 2015-05-10T20:41:32.540-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:25.688-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7420,2015-05-10,"Date: 2015-12-16T13:55:41.398-08:00, From: Open To: ResolvedDate: 2016-02-22T12:48:34.444-08:00, From: Resolved To: Closed",0,6,290,2,-2
GROOVY-7419,2015-05-08,,0,1,63,1,-1
GROOVY-7418,2015-05-08,"Date: 2015-05-09T05:18:47.299-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:03.284-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7417,2015-05-07,"Date: 2015-05-07T21:10:18.720-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:23.944-07:00, From: Resolved To: Closed",0,0,2,1,-1
GROOVY-7416,2015-05-07,"Date: 2015-07-03T18:31:43.190-07:00, From: Open To: ResolvedDate: 2015-07-21T03:29:58.783-07:00, From: Resolved To: Closed",0,11,378,3,-2
GROOVY-7415,2015-05-06,"Date: 2016-04-09T21:17:22.124-07:00, From: Open To: Closed",0,3,185,1,-1
GROOVY-7414,2015-05-05,,0,4,351,3,-2
GROOVY-7413,2015-05-05,"Date: 2015-06-27T23:22:19.863-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:39.626-07:00, From: Resolved To: Closed",0,1,69,3,-1
GROOVY-7412,2015-05-04,,0,0,2,1,-1
GROOVY-7411,2015-05-03,"Date: 2015-05-04T15:04:42.645-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:17.011-07:00, From: Resolved To: Closed",0,3,338,2,-3
GROOVY-7410,2015-05-02,,0,7,415,3,-3
GROOVY-7409,2015-04-30,,0,3,114,3,-3
GROOVY-7408,2015-04-30,,0,3,140,1,-1
GROOVY-7407,2015-04-29,,0,20,1733,3,-2
GROOVY-7406,2015-04-29,,0,2,117,1,-1
GROOVY-7405,2015-04-28,,0,1,174,1,-1
GROOVY-7404,2015-04-26,,0,0,2,1,-1
GROOVY-7403,2015-04-25,,0,0,2,1,-1
GROOVY-7402,2015-04-24,"Date: 2017-03-01T05:14:31.929-08:00, From: Open To: ResolvedDate: 2017-03-18T02:56:53.356-07:00, From: Resolved To: Closed",0,13,872,2,-2
GROOVY-7401,2015-04-23,,0,0,2,1,-1
GROOVY-7400,2015-04-23,"Date: 2015-04-24T01:48:08.657-07:00, From: Open To: ResolvedDate: 2017-02-01T15:17:17.493-08:00, From: Resolved To: Closed",0,5,102,1,-1
GROOVY-7399,2015-04-22,,0,6,384,3,-1
GROOVY-7398,2015-04-20,,0,1,39,1,-1
GROOVY-7397,2015-04-20,"Date: 2015-04-20T13:08:39.863-07:00, From: Open To: ResolvedDate: 2015-04-20T13:18:41.659-07:00, From: Resolved To: ReopenedDate: 2015-04-20T13:19:58.162-07:00, From: Reopened To: ResolvedDate: 2015-07-29T08:15:55.785-07:00, From: Resolved To: Closed",1,2,39,1,-1
GROOVY-7396,2015-04-20,"Date: 2015-06-27T23:24:24.176-07:00, From: Open To: ResolvedDate: 2017-02-01T15:17:15.091-08:00, From: Resolved To: Closed",0,5,247,3,-1
GROOVY-7395,2015-04-19,,0,0,2,1,-1
GROOVY-7394,2015-04-16,"Date: 2015-04-28T23:21:42.392-07:00, From: Open To: ResolvedDate: 2017-05-01T19:03:12.572-07:00, From: Resolved To: Closed",0,4,132,1,-2
GROOVY-7393,2015-04-16,,0,0,2,1,-1
GROOVY-7392,2015-04-14,"Date: 2015-07-05T06:47:47.537-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:02.168-07:00, From: Resolved To: Closed",0,2,57,1,-1
GROOVY-7391,2015-04-14,"Date: 2015-04-14T11:53:38.224-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:02.035-07:00, From: Resolved To: Closed",0,1,20,1,-1
GROOVY-7390,2015-04-13,"Date: 2018-02-01T17:25:00.686-08:00, From: Open To: ResolvedDate: 2018-03-06T15:25:53.927-08:00, From: Resolved To: Closed",0,4,243,1,-1
GROOVY-7389,2015-04-13,"Date: 2015-04-14T17:22:12.480-07:00, From: Open To: Closed",0,0,2,1,-1
GROOVY-7388,2015-04-13,"Date: 2017-05-04T02:03:32.912-07:00, From: Open To: Closed",0,3,89,1,-2
GROOVY-7387,2015-04-13,"Date: 2015-09-13T02:49:33.198-07:00, From: Open To: ResolvedDate: 2015-10-19T09:05:14.321-07:00, From: Resolved To: Closed",0,6,253,3,-3
GROOVY-7386,2015-04-12,"Date: 2015-05-01T17:45:28.057-07:00, From: Open To: ResolvedDate: 2015-07-21T03:30:02.445-07:00, From: Resolved To: Closed",0,10,604,3,-2
GROOVY-7385,2015-04-11,"Date: 2015-04-13T01:50:13.860-07:00, From: Open To: ResolvedDate: 2015-04-13T10:38:16.307-07:00, From: Resolved To: ReopenedDate: 2016-08-07T00:22:14.756-07:00, From: Reopened To: ResolvedDate: 2017-05-01T19:03:44.789-07:00, From: Resolved To: Closed",1,14,961,3,-2
GROOVY-7384,2015-04-09,,0,0,2,1,-1
