ID,date,history,reopenings,comments,numWords,score1,score2
QPID-4096,2012-06-28,"Date: 2017-03-14T05:52:58.440-07:00, From: Open To: Closed",0,3,217,3,-3
QPID-4095,2012-06-28,"Date: 2012-12-19T16:37:52.613-08:00, From: Open To: ResolvedDate: 2013-07-29T11:53:31.474-07:00, From: Resolved To: Closed",0,14,766,2,-3
QPID-4094,2012-06-28,"Date: 2012-06-29T00:48:36.101-07:00, From: Open To: In ProgressDate: 2012-06-29T00:48:47.041-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-29T16:13:59.690-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T09:46:50.478-07:00, From: Resolved To: Closed",0,2,30,1,-1
QPID-4093,2012-06-28,"Date: 2012-08-12T12:55:28.505-07:00, From: Open To: ResolvedDate: 2015-02-11T12:05:54.508-08:00, From: Resolved To: Closed",0,1,20,1,-1
QPID-4092,2012-06-27,"Date: 2012-06-30T05:32:46.418-07:00, From: Open To: In ProgressDate: 2012-06-30T05:32:48.655-07:00, From: In Progress To: Ready To ReviewDate: 2012-07-01T12:44:18.328-07:00, From: Ready To Review To: ResolvedDate: 2015-02-11T12:07:25.446-08:00, From: Resolved To: Closed",0,4,113,2,-3
QPID-4091,2012-06-27,"Date: 2012-08-02T02:44:30.137-07:00, From: Open To: ResolvedDate: 2015-02-11T12:07:32.029-08:00, From: Resolved To: Closed",0,2,122,1,-1
QPID-4090,2012-06-27,"Date: 2012-06-30T10:17:56.005-07:00, From: Open To: In ProgressDate: 2012-06-30T10:17:58.428-07:00, From: In Progress To: Ready To ReviewDate: 2012-07-01T12:45:44.498-07:00, From: Ready To Review To: ResolvedDate: 2015-02-11T12:07:12.289-08:00, From: Resolved To: Closed",0,3,106,1,-1
QPID-4089,2012-06-26,"Date: 2012-06-26T10:08:39.774-07:00, From: Open To: In ProgressDate: 2012-06-27T07:08:08.258-07:00, From: In Progress To: Ready To ReviewDate: 2012-07-02T07:26:44.001-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:12:56.365-07:00, From: Resolved To: Closed",0,8,414,2,-3
QPID-4088,2012-06-26,"Date: 2014-07-19T02:51:05.240-07:00, From: Open To: Resolved",0,1,30,1,-1
QPID-4087,2012-06-24,,0,1,52,1,-2
QPID-4086,2012-06-23,"Date: 2012-06-23T21:54:28.715-07:00, From: Open To: In ProgressDate: 2012-06-23T21:54:33.757-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-26T01:57:45.561-07:00, From: Ready To Review To: OpenDate: 2012-06-26T01:59:06.326-07:00, From: Open To: In ProgressDate: 2012-06-26T01:59:08.923-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-28T04:13:01.051-07:00, From: Ready To Review To: OpenDate: 2014-07-19T02:50:06.104-07:00, From: Open To: Resolved",2,8,580,1,-2
QPID-4085,2012-06-22,"Date: 2012-06-28T07:22:53.148-07:00, From: Open To: In ProgressDate: 2012-07-05T12:59:31.785-07:00, From: In Progress To: ResolvedDate: 2013-07-29T11:54:29.525-07:00, From: Resolved To: Closed",0,1,23,1,-1
QPID-4084,2012-06-22,"Date: 2012-08-14T15:28:45.731-07:00, From: Open To: ResolvedDate: 2017-03-14T13:07:30.829-07:00, From: Resolved To: Closed",0,3,90,1,-1
QPID-4083,2012-06-21,"Date: 2012-09-05T09:13:05.638-07:00, From: Open To: Closed",0,0,2,1,-1
QPID-4082,2012-06-20,"Date: 2012-06-21T09:08:23.097-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:38.888-07:00, From: Resolved To: Closed",0,2,184,1,-3
QPID-4081,2012-06-20,"Date: 2012-06-20T16:07:14.745-07:00, From: Open To: In ProgressDate: 2012-06-20T16:10:19.117-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-22T03:51:00.237-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:12:48.545-07:00, From: Resolved To: Closed",0,3,62,1,-1
QPID-4080,2012-06-20,"Date: 2012-06-21T00:30:42.295-07:00, From: Open To: In ProgressDate: 2012-06-21T00:30:45.904-07:00, From: In Progress To: Ready To ReviewDate: 2012-07-31T05:58:50.614-07:00, From: Ready To Review To: Resolved",0,4,223,1,-1
QPID-4079,2012-06-20,"Date: 2012-07-18T07:06:47.586-07:00, From: Open To: ResolvedDate: 2013-07-29T12:06:11.982-07:00, From: Resolved To: Closed",0,4,566,1,-2
QPID-4078,2012-06-19,"Date: 2012-06-28T07:24:21.146-07:00, From: Open To: ResolvedDate: 2016-09-06T09:35:32.536-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4077,2012-06-19,,0,2,114,1,-2
QPID-4076,2012-06-19,"Date: 2012-06-20T04:51:27.947-07:00, From: Open To: ResolvedDate: 2013-07-29T12:06:10.757-07:00, From: Resolved To: Closed",0,1,21,1,-1
QPID-4075,2012-06-19,"Date: 2012-06-22T06:34:51.993-07:00, From: Open To: ResolvedDate: 2017-03-14T13:12:47.523-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4074,2012-06-19,"Date: 2018-03-14T13:26:59.385-07:00, From: Open To: Closed",0,2,53,1,-1
QPID-4073,2012-06-19,"Date: 2014-07-19T02:48:36.211-07:00, From: Open To: Resolved",0,1,30,1,-1
QPID-4072,2012-06-18,"Date: 2012-06-28T07:33:51.192-07:00, From: Open To: ResolvedDate: 2017-03-14T13:12:56.890-07:00, From: Resolved To: Closed",0,1,21,1,-1
QPID-4071,2012-06-17,,0,2,44,2,-1
QPID-4070,2012-06-15,"Date: 2012-06-15T12:26:56.120-07:00, From: Open To: ResolvedDate: 2013-07-29T12:05:53.798-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4069,2012-06-15,"Date: 2012-06-15T11:16:18.027-07:00, From: Open To: In ProgressDate: 2012-06-15T11:16:19.936-07:00, From: In Progress To: Ready To ReviewDate: 2012-08-12T12:54:04.738-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:12:55.692-07:00, From: Resolved To: Closed",0,3,52,1,-2
QPID-4068,2012-06-15,"Date: 2012-09-10T19:14:31.636-07:00, From: Open To: Closed",0,1,21,1,-1
QPID-4067,2012-06-15,"Date: 2018-03-14T13:26:58.803-07:00, From: Open To: Closed",0,1,50,1,-1
QPID-4066,2012-06-14,"Date: 2012-06-15T11:35:43.763-07:00, From: Open To: ResolvedDate: 2013-07-29T12:05:41.428-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4065,2012-06-13,"Date: 2012-06-13T13:32:44.701-07:00, From: Open To: ResolvedDate: 2013-07-29T12:06:13.366-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4064,2012-06-13,"Date: 2012-07-19T08:55:29.033-07:00, From: Open To: Closed",0,1,34,1,-1
QPID-4063,2012-06-12,"Date: 2013-03-27T12:02:54.483-07:00, From: Open To: ResolvedDate: 2013-07-29T12:05:54.705-07:00, From: Resolved To: Closed",0,3,79,2,-1
QPID-4062,2012-06-12,"Date: 2012-06-12T09:23:11.912-07:00, From: Open To: In ProgressDate: 2012-06-12T09:58:18.248-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-12T09:58:25.992-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:13:00.856-07:00, From: Resolved To: Closed",0,4,162,2,-2
QPID-4061,2012-06-12,"Date: 2012-06-13T07:15:08.537-07:00, From: Open To: ResolvedDate: 2017-03-14T13:12:53.154-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4060,2012-06-12,"Date: 2012-06-12T12:15:48.451-07:00, From: Open To: ResolvedDate: 2013-07-29T12:05:48.902-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4059,2012-06-12,"Date: 2012-06-12T12:06:37.664-07:00, From: Open To: ResolvedDate: 2013-07-29T12:06:01.411-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4058,2012-06-12,,0,0,2,1,-1
QPID-4057,2012-06-12,"Date: 2012-06-14T01:05:34.197-07:00, From: Open To: Closed",0,3,150,2,-1
QPID-4056,2012-06-12,"Date: 2012-09-14T08:02:35.975-07:00, From: Open To: In ProgressDate: 2012-09-14T08:49:24.148-07:00, From: In Progress To: ResolvedDate: 2015-02-11T12:06:39.264-08:00, From: Resolved To: Closed",0,3,183,2,-1
QPID-4055,2012-06-12,"Date: 2012-08-12T12:51:04.682-07:00, From: Open To: ResolvedDate: 2015-02-11T12:06:52.282-08:00, From: Resolved To: Closed",0,1,20,1,-1
QPID-4054,2012-06-11,"Date: 2013-02-13T08:36:14.894-08:00, From: Open To: ResolvedDate: 2013-07-29T12:06:05.134-07:00, From: Resolved To: Closed",0,3,601,1,-2
QPID-4053,2012-06-11,"Date: 2012-08-23T09:40:21.113-07:00, From: Open To: In ProgressDate: 2012-08-23T09:40:26.567-07:00, From: In Progress To: Ready To ReviewDate: 2012-08-23T15:16:38.785-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:07:55.261-07:00, From: Resolved To: Closed",0,3,46,1,-1
QPID-4052,2012-06-11,"Date: 2012-06-12T14:58:14.992-07:00, From: Open To: In ProgressDate: 2012-06-15T07:02:07.471-07:00, From: In Progress To: Ready To ReviewDate: 2012-08-12T12:50:06.244-07:00, From: Ready To Review To: ResolvedDate: 2015-02-11T12:06:47.882-08:00, From: Resolved To: Closed",0,3,346,1,-1
QPID-4051,2012-06-10,"Date: 2012-08-12T12:26:13.184-07:00, From: Open To: In ProgressDate: 2012-08-12T12:26:45.876-07:00, From: In Progress To: Ready To ReviewDate: 2012-08-15T12:38:16.952-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:07:31.661-07:00, From: Resolved To: Closed",0,4,101,1,-1
QPID-4050,2012-06-10,"Date: 2012-06-10T15:56:00.193-07:00, From: Open To: In ProgressDate: 2012-06-15T07:03:00.355-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-15T07:03:08.670-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:12:46.765-07:00, From: Resolved To: Closed",0,3,41,2,-1
QPID-4049,2012-06-08,"Date: 2012-06-14T15:12:32.183-07:00, From: Open To: ResolvedDate: 2013-07-29T11:54:25.754-07:00, From: Resolved To: Closed",0,4,124,1,-3
QPID-4048,2012-06-08,"Date: 2012-06-08T13:39:48.166-07:00, From: Open To: ResolvedDate: 2013-07-29T12:05:41.829-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4047,2012-06-08,"Date: 2012-06-08T12:58:20.024-07:00, From: Open To: In ProgressDate: 2012-06-08T13:10:17.043-07:00, From: In Progress To: ResolvedDate: 2017-03-14T13:12:47.698-07:00, From: Resolved To: Closed",0,5,163,2,-1
QPID-4046,2012-06-07,"Date: 2012-06-08T07:50:27.221-07:00, From: Open To: ResolvedDate: 2013-07-29T12:05:47.149-07:00, From: Resolved To: Closed",0,2,687,1,-1
QPID-4045,2012-06-07,"Date: 2012-06-07T08:31:56.665-07:00, From: Open To: In ProgressDate: 2012-06-08T02:40:28.067-07:00, From: In Progress To: ResolvedDate: 2015-02-11T12:05:53.866-08:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4044,2012-06-07,"Date: 2012-06-11T15:46:24.141-07:00, From: Open To: In ProgressDate: 2012-06-11T15:46:27.287-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-12T01:51:01.700-07:00, From: Ready To Review To: Resolved",0,4,214,3,-1
QPID-4043,2012-06-06,"Date: 2012-06-06T08:56:22.489-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:19.439-07:00, From: Resolved To: Closed",0,1,41,1,-1
QPID-4042,2012-06-06,"Date: 2012-09-03T01:35:40.101-07:00, From: Open To: ResolvedDate: 2015-02-11T12:07:04.813-08:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4041,2012-06-05,"Date: 2012-06-05T11:44:17.050-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:30.011-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4040,2012-06-05,"Date: 2012-06-06T11:34:11.778-07:00, From: Open To: ResolvedDate: 2013-07-29T11:54:05.145-07:00, From: Resolved To: Closed",0,1,55,1,-1
QPID-4039,2012-06-04,"Date: 2012-06-04T14:43:57.987-07:00, From: Open To: In ProgressDate: 2012-06-04T14:44:00.887-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-20T14:46:33.931-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:12:50.127-07:00, From: Resolved To: Closed",0,3,103,2,-2
QPID-4038,2012-06-04,"Date: 2012-06-04T14:43:42.477-07:00, From: Open To: In ProgressDate: 2012-06-04T14:43:44.898-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-20T14:47:15.712-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:12:58.729-07:00, From: Resolved To: Closed",0,2,33,2,-1
QPID-4037,2012-05-31,,0,0,2,1,-1
QPID-4036,2012-05-31,"Date: 2012-07-18T09:59:04.874-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:06.544-07:00, From: Resolved To: Closed",0,5,279,2,-1
QPID-4035,2012-05-31,"Date: 2012-06-13T11:29:54.797-07:00, From: Open To: ResolvedDate: 2016-09-06T13:27:33.599-07:00, From: Resolved To: Closed",0,1,75,1,-1
QPID-4034,2012-05-31,"Date: 2012-06-13T11:30:29.295-07:00, From: Open To: ResolvedDate: 2017-03-14T13:12:59.650-07:00, From: Resolved To: Closed",0,1,31,1,-1
QPID-4033,2012-05-31,"Date: 2012-05-31T04:19:26.939-07:00, From: Open To: In ProgressDate: 2012-06-04T14:43:34.138-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-20T14:47:49.714-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:12:59.081-07:00, From: Resolved To: Closed",0,9,528,3,-1
QPID-4032,2012-05-30,"Date: 2012-06-19T07:14:30.639-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:57.444-07:00, From: Resolved To: Closed",0,4,439,2,-2
QPID-4031,2012-05-30,"Date: 2012-05-31T12:36:54.614-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:06.705-07:00, From: Resolved To: Closed",0,1,105,1,-2
QPID-4030,2012-05-30,"Date: 2012-06-18T08:48:00.624-07:00, From: Open To: ResolvedDate: 2013-07-29T11:52:56.372-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4029,2012-05-29,"Date: 2012-05-29T15:41:07.418-07:00, From: Open To: In ProgressDate: 2012-05-29T15:52:39.309-07:00, From: In Progress To: Ready To ReviewDate: 2012-08-12T12:39:38.353-07:00, From: Ready To Review To: ResolvedDate: 2015-02-11T12:06:14.226-08:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4028,2012-05-29,"Date: 2013-03-12T10:46:36.053-07:00, From: Open To: Closed",0,1,126,2,-1
QPID-4027,2012-05-29,"Date: 2018-01-30T09:22:11.242-08:00, From: Open To: ResolvedDate: 2018-03-13T16:35:27.664-07:00, From: Resolved To: Closed",0,3,227,1,-2
QPID-4026,2012-05-29,"Date: 2015-06-18T06:41:45.263-07:00, From: Open To: Closed",0,1,43,1,-1
QPID-4025,2012-05-29,"Date: 2018-03-12T19:11:55.502-07:00, From: Open To: Closed",0,1,30,1,-1
QPID-4024,2012-05-29,"Date: 2018-03-12T19:14:12.339-07:00, From: Open To: Closed",0,0,2,1,-1
QPID-4023,2012-05-28,"Date: 2012-05-28T05:22:30.296-07:00, From: Open To: ResolvedDate: 2017-03-14T13:12:50.653-07:00, From: Resolved To: Closed",0,1,66,2,-1
QPID-4022,2012-05-25,"Date: 2012-06-19T07:26:12.308-07:00, From: Open To: ResolvedDate: 2013-07-29T11:52:52.960-07:00, From: Resolved To: Closed",0,3,490,2,-2
QPID-4021,2012-05-25,"Date: 2013-06-04T07:40:36.602-07:00, From: Open To: ResolvedDate: 2013-09-08T06:37:33.707-07:00, From: Resolved To: Closed",0,3,56,1,-1
QPID-4020,2012-05-25,"Date: 2018-03-14T13:27:03.232-07:00, From: Open To: Closed",0,2,63,2,-1
QPID-4019,2012-05-25,"Date: 2014-07-19T02:46:34.144-07:00, From: Open To: Resolved",0,1,30,1,-1
QPID-4018,2012-05-25,"Date: 2012-05-25T06:51:12.251-07:00, From: Open To: Closed",0,4,331,3,-2
QPID-4017,2012-05-25,"Date: 2012-05-25T03:09:34.757-07:00, From: Open To: In ProgressDate: 2012-05-25T03:10:29.156-07:00, From: In Progress To: Ready To ReviewDate: 2012-05-29T04:48:56.918-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:12:50.978-07:00, From: Resolved To: Closed",0,1,32,1,-1
QPID-4016,2012-05-24,,0,0,2,1,-1
QPID-4015,2012-05-22,,0,2,74,3,-1
QPID-4014,2012-05-22,"Date: 2012-08-01T06:46:02.038-07:00, From: Open To: Closed",0,10,275,1,-3
QPID-4013,2012-05-21,"Date: 2012-05-21T15:23:59.206-07:00, From: Open To: ResolvedDate: 2013-07-29T12:05:48.369-07:00, From: Resolved To: Closed",0,4,274,1,-1
QPID-4012,2012-05-21,"Date: 2012-05-25T07:48:24.090-07:00, From: Open To: In ProgressDate: 2012-05-25T08:06:39.491-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-20T14:48:35.955-07:00, From: Ready To Review To: ResolvedDate: 2015-02-11T12:06:43.007-08:00, From: Resolved To: Closed",0,6,500,2,-3
QPID-4011,2012-05-18,"Date: 2012-05-18T15:07:30.142-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:10.290-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-4010,2012-05-18,"Date: 2012-05-18T13:57:26.838-07:00, From: Open To: In ProgressDate: 2012-05-18T13:57:32.517-07:00, From: In Progress To: OpenDate: 2012-05-18T13:58:00.036-07:00, From: Open To: In ProgressDate: 2012-09-03T01:35:40.187-07:00, From: In Progress To: ResolvedDate: 2015-02-11T12:06:41.272-08:00, From: Resolved To: Closed",1,1,179,1,-1
QPID-4009,2012-05-18,"Date: 2012-05-23T08:39:33.340-07:00, From: Open To: In ProgressDate: 2012-05-23T08:41:10.722-07:00, From: In Progress To: Ready To ReviewDate: 2012-05-29T04:49:03.071-07:00, From: Ready To Review To: ResolvedDate: 2017-03-14T13:12:55.357-07:00, From: Resolved To: Closed",0,3,49,1,-1
QPID-4008,2012-05-17,"Date: 2012-05-17T16:59:11.570-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:44.633-07:00, From: Resolved To: Closed",0,1,20,1,-1
QPID-4007,2012-05-17,"Date: 2012-09-03T01:35:40.224-07:00, From: Open To: ResolvedDate: 2015-02-11T12:07:00.652-08:00, From: Resolved To: Closed",0,1,156,2,-2
QPID-4006,2012-05-17,"Date: 2012-05-17T10:09:13.749-07:00, From: Open To: In ProgressDate: 2012-05-17T10:09:18.797-07:00, From: In Progress To: Ready To ReviewDate: 2012-06-07T03:53:42.679-07:00, From: Ready To Review To: ResolvedDate: 2015-02-11T12:07:21.420-08:00, From: Resolved To: Closed",0,11,166,1,-1
QPID-4005,2012-05-16,"Date: 2018-03-14T13:26:55.624-07:00, From: Open To: Closed",0,2,211,1,-2
QPID-4004,2012-05-16,"Date: 2012-05-16T14:01:12.938-07:00, From: Open To: ResolvedDate: 2013-07-29T12:05:50.221-07:00, From: Resolved To: Closed",0,1,87,1,-2
QPID-4003,2012-05-16,"Date: 2012-09-24T12:36:04.390-07:00, From: Open To: Closed",0,1,40,1,-1
QPID-4002,2012-05-15,"Date: 2018-01-30T09:22:11.563-08:00, From: Open To: Resolved",0,2,53,1,-1
QPID-4001,2012-05-15,"Date: 2018-01-30T09:22:14.158-08:00, From: Open To: Resolved",0,5,382,2,-2
QPID-4000,2012-05-15,"Date: 2014-02-28T04:31:06.112-08:00, From: Open To: In ProgressDate: 2014-02-28T04:31:09.555-08:00, From: In Progress To: ReviewableDate: 2014-02-28T07:27:06.141-08:00, From: Reviewable To: OpenDate: 2014-02-28T07:27:10.564-08:00, From: Open To: In ProgressDate: 2014-07-22T07:38:25.800-07:00, From: In Progress To: ResolvedDate: 2015-02-11T12:06:15.040-08:00, From: Resolved To: Closed",1,3,84,2,-2
QPID-3999,2012-05-15,"Date: 2012-07-19T09:43:39.964-07:00, From: Open To: ResolvedDate: 2015-02-11T12:06:33.127-08:00, From: Resolved To: Closed",0,11,297,1,-2
QPID-3998,2012-05-15,"Date: 2012-07-19T09:43:17.888-07:00, From: Open To: ResolvedDate: 2015-02-11T12:07:25.988-08:00, From: Resolved To: Closed",0,4,86,1,-1
QPID-3997,2012-05-15,"Date: 2012-09-14T08:37:34.698-07:00, From: Open To: ResolvedDate: 2015-02-11T12:07:25.815-08:00, From: Resolved To: Closed",0,4,365,3,-1
QPID-3996,2012-05-15,"Date: 2012-05-15T13:44:03.623-07:00, From: Open To: ResolvedDate: 2015-02-11T12:07:08.150-08:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-3995,2012-05-15,"Date: 2012-05-25T12:24:38.210-07:00, From: Open To: ResolvedDate: 2017-03-14T13:12:47.120-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-3994,2012-05-11,"Date: 2012-05-11T08:41:00.507-07:00, From: Open To: In ProgressDate: 2012-05-11T08:44:38.892-07:00, From: In Progress To: Ready To ReviewDate: 2012-08-12T12:52:00.416-07:00, From: Ready To Review To: ResolvedDate: 2015-02-11T12:07:27.860-08:00, From: Resolved To: Closed",0,3,51,1,-1
QPID-3993,2012-05-11,"Date: 2012-05-11T05:48:33.545-07:00, From: Open To: In ProgressDate: 2012-05-11T05:48:36.336-07:00, From: In Progress To: OpenDate: 2012-05-11T05:48:41.351-07:00, From: Open To: ResolvedDate: 2015-02-11T12:07:06.876-08:00, From: Resolved To: Closed",1,0,2,1,-1
QPID-3992,2012-05-10,"Date: 2012-05-25T12:29:54.391-07:00, From: Open To: ResolvedDate: 2013-07-29T12:05:48.226-07:00, From: Resolved To: Closed",0,0,2,1,-1
QPID-3991,2012-05-09,"Date: 2012-09-12T15:01:05.814-07:00, From: Open To: ResolvedDate: 2016-09-06T09:22:43.542-07:00, From: Resolved To: Closed",0,2,72,1,-1
QPID-3990,2012-05-09,"Date: 2012-05-29T03:27:32.001-07:00, From: Open To: ResolvedDate: 2013-01-22T05:55:37.474-08:00, From: Resolved To: ReopenedDate: 2013-01-22T06:58:57.691-08:00, From: Reopened To: Closed",1,14,4116,2,-2
QPID-3989,2012-05-08,"Date: 2012-05-08T11:05:54.178-07:00, From: Open To: In ProgressDate: 2012-09-03T01:35:40.147-07:00, From: In Progress To: ResolvedDate: 2015-02-11T12:06:53.350-08:00, From: Resolved To: Closed",0,1,99,1,-1
QPID-3988,2012-05-08,"Date: 2012-05-08T08:23:21.671-07:00, From: Open To: In ProgressDate: 2012-05-08T08:23:27.489-07:00, From: In Progress To: OpenDate: 2012-05-08T08:23:36.110-07:00, From: Open To: ResolvedDate: 2015-02-11T12:07:20.164-08:00, From: Resolved To: Closed",1,0,2,1,-1
QPID-3987,2012-05-08,"Date: 2016-12-23T04:21:18.856-08:00, From: Open To: In ProgressDate: 2016-12-23T04:21:21.896-08:00, From: In Progress To: ReviewableDate: 2017-03-31T02:56:53.501-07:00, From: Reviewable To: ResolvedDate: 2017-11-14T13:59:53.393-08:00, From: Resolved To: Closed",0,4,221,2,-1
QPID-3986,2012-05-07,"Date: 2012-05-07T15:42:25.780-07:00, From: Open To: In ProgressDate: 2012-05-07T15:42:29.219-07:00, From: In Progress To: Ready To ReviewDate: 2012-05-29T04:48:37.580-07:00, From: Ready To Review To: ResolvedDate: 2015-02-11T12:06:13.316-08:00, From: Resolved To: Closed",0,3,51,1,-1
QPID-3985,2012-05-07,"Date: 2012-05-07T16:46:18.616-07:00, From: Open To: In ProgressDate: 2012-05-07T16:46:41.398-07:00, From: In Progress To: OpenDate: 2012-05-07T16:50:49.345-07:00, From: Open To: ResolvedDate: 2017-03-14T13:12:56.038-07:00, From: Resolved To: Closed",1,4,184,1,-3
QPID-3984,2012-05-07,"Date: 2012-05-09T13:29:06.070-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:23.682-07:00, From: Resolved To: Closed",0,3,56,1,-1
QPID-3983,2012-05-07,,0,2,156,1,-1
QPID-3982,2012-05-05,"Date: 2012-05-05T13:29:03.357-07:00, From: Open To: ResolvedDate: 2013-07-29T11:53:21.768-07:00, From: Resolved To: Closed",0,1,22,1,-1
QPID-3981,2012-05-04,"Date: 2013-12-05T13:52:01.649-08:00, From: Open To: ResolvedDate: 2015-06-16T01:34:34.167-07:00, From: Resolved To: Closed",0,5,364,1,-1
