ID,date,history,reopenings,comments,numWords,score1,score2
FELIX-2787,2011-01-18,"Date: 2012-03-16T08:04:46.026-07:00, From: Open To: ResolvedDate: 2012-03-16T14:00:26.656-07:00, From: Resolved To: ReopenedDate: 2012-03-19T01:50:48.254-07:00, From: Reopened To: ResolvedDate: 2015-03-17T00:00:49.063-07:00, From: Resolved To: Closed",1,6,326,1,-1
FELIX-2786,2011-01-18,"Date: 2013-11-11T12:58:41.802-08:00, From: Open To: ResolvedDate: 2015-08-01T02:22:24.962-07:00, From: Resolved To: Closed",0,8,266,3,-2
FELIX-2785,2011-01-18,"Date: 2011-01-18T09:09:53.692-08:00, From: Open To: Resolved",0,1,30,1,-1
FELIX-2784,2011-01-17,"Date: 2011-01-19T01:46:11.912-08:00, From: Open To: Resolved",0,1,23,1,-1
FELIX-2783,2011-01-17,"Date: 2011-09-07T05:14:58.435-07:00, From: Open To: Resolved",0,1,21,1,-1
FELIX-2782,2011-01-15,"Date: 2016-10-10T08:01:24.525-07:00, From: Open To: Resolved",0,1,69,1,-1
FELIX-2781,2011-01-15,"Date: 2011-01-15T10:17:30.507-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:21.503-08:00, From: Resolved To: Closed",0,1,47,1,-1
FELIX-2780,2011-01-13,"Date: 2012-05-03T13:45:12.880-07:00, From: Open To: Resolved",0,13,725,3,-3
FELIX-2779,2011-01-13,"Date: 2011-01-13T09:02:44.013-08:00, From: Open To: ResolvedDate: 2011-02-01T08:19:58.976-08:00, From: Resolved To: Closed",0,3,105,2,-2
FELIX-2778,2011-01-12,"Date: 2011-01-12T13:16:13.177-08:00, From: Open To: ResolvedDate: 2011-01-12T13:16:57.671-08:00, From: Resolved To: Closed",0,2,59,1,-1
FELIX-2777,2011-01-12,"Date: 2011-01-12T16:46:37.298-08:00, From: Open To: ResolvedDate: 2011-03-13T05:56:34.714-07:00, From: Resolved To: Closed",0,1,29,1,-1
FELIX-2776,2011-01-12,"Date: 2011-01-12T08:44:02.630-08:00, From: Open To: ResolvedDate: 2014-04-01T05:48:26.515-07:00, From: Resolved To: Closed",0,1,24,1,-1
FELIX-2775,2011-01-11,"Date: 2017-10-09T13:40:56.604-07:00, From: Open To: Closed",0,14,683,2,-2
FELIX-2774,2011-01-11,"Date: 2014-02-12T00:28:41.575-08:00, From: Open To: ResolvedDate: 2014-06-13T02:27:16.376-07:00, From: Resolved To: Closed",0,4,242,1,-1
FELIX-2773,2011-01-11,,0,0,2,1,-1
FELIX-2772,2011-01-09,"Date: 2011-01-09T10:15:52.418-08:00, From: Open To: ResolvedDate: 2011-01-09T11:37:22.432-08:00, From: Resolved To: Closed",0,3,68,2,-1
FELIX-2771,2011-01-09,"Date: 2011-02-04T03:25:36.897-08:00, From: Open To: ResolvedDate: 2013-09-25T07:02:36.777-07:00, From: Resolved To: Closed",0,2,53,1,-1
FELIX-2770,2011-01-08,"Date: 2011-01-09T23:35:22.401-08:00, From: Open To: ResolvedDate: 2011-03-13T05:56:34.859-07:00, From: Resolved To: Closed",0,3,154,1,-1
FELIX-2769,2011-01-07,"Date: 2011-01-07T22:55:37.992-08:00, From: Open To: ResolvedDate: 2011-02-08T01:46:44.554-08:00, From: Resolved To: Closed",0,2,35,1,-1
FELIX-2768,2011-01-07,"Date: 2011-01-08T19:25:36.049-08:00, From: Open To: ResolvedDate: 2011-02-08T01:46:43.765-08:00, From: Resolved To: Closed",0,4,188,1,-1
FELIX-2767,2011-01-07,"Date: 2011-01-11T00:48:33.342-08:00, From: Open To: Resolved",0,2,86,2,-1
FELIX-2766,2011-01-06,"Date: 2011-02-04T12:02:44.853-08:00, From: Open To: ResolvedDate: 2013-09-25T07:02:34.934-07:00, From: Resolved To: Closed",0,5,179,1,-1
FELIX-2765,2011-01-05,"Date: 2011-06-25T13:09:47.831-07:00, From: Open To: ResolvedDate: 2011-10-11T10:09:20.869-07:00, From: Resolved To: Closed",0,3,82,1,-1
FELIX-2764,2011-01-04,"Date: 2011-01-04T17:19:46.493-08:00, From: Open To: ResolvedDate: 2015-03-17T00:06:58.799-07:00, From: Resolved To: Closed",0,0,2,1,-1
FELIX-2763,2011-01-04,"Date: 2012-03-16T02:23:12.418-07:00, From: Open To: ResolvedDate: 2015-03-17T00:00:46.682-07:00, From: Resolved To: Closed",0,1,59,1,-1
FELIX-2762,2011-01-04,"Date: 2011-08-30T08:47:45.884-07:00, From: Open To: ResolvedDate: 2011-08-30T13:27:33.690-07:00, From: Resolved To: Closed",0,3,186,2,-1
FELIX-2761,2011-01-04,"Date: 2011-01-04T17:19:40.273-08:00, From: Open To: ResolvedDate: 2015-03-17T00:07:06.373-07:00, From: Resolved To: Closed",0,0,2,1,-1
FELIX-2760,2011-01-04,"Date: 2011-01-12T08:44:22.389-08:00, From: Open To: Closed",0,1,47,2,-1
FELIX-2759,2011-01-04,"Date: 2011-01-04T02:23:22.665-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:24.444-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-2758,2011-01-04,"Date: 2011-01-04T02:23:37.195-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:23.222-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-2757,2011-01-03,,0,0,2,1,-1
FELIX-2756,2011-01-03,"Date: 2011-01-03T00:31:52.080-08:00, From: Open To: ResolvedDate: 2015-03-17T00:01:42.925-07:00, From: Resolved To: Closed",0,0,2,1,-1
FELIX-2755,2011-01-02,"Date: 2011-01-02T10:09:00.072-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:24.072-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-2754,2010-12-30,,0,0,2,1,-1
FELIX-2753,2010-12-30,"Date: 2011-02-22T08:52:30.950-08:00, From: Open To: ResolvedDate: 2011-03-13T05:55:20.112-07:00, From: Resolved To: Closed",0,1,46,1,-1
FELIX-2752,2010-12-28,"Date: 2010-12-28T10:53:02.737-08:00, From: Open To: ResolvedDate: 2010-12-29T04:13:28.599-08:00, From: Resolved To: Closed",0,2,42,2,-1
FELIX-2751,2010-12-28,"Date: 2016-09-19T22:55:04.598-07:00, From: Open To: ResolvedDate: 2016-09-19T22:55:25.839-07:00, From: Resolved To: Closed",0,3,268,2,-1
FELIX-2750,2010-12-27,"Date: 2010-12-28T08:00:27.833-08:00, From: Open To: Resolved",0,1,122,3,-1
FELIX-2749,2010-12-27,"Date: 2010-12-28T09:20:31.156-08:00, From: Open To: Resolved",0,8,513,3,-1
FELIX-2748,2010-12-27,"Date: 2011-03-15T13:49:29.147-07:00, From: Open To: Resolved",0,2,207,2,-1
FELIX-2747,2010-12-26,"Date: 2011-06-24T11:32:12.672-07:00, From: Open To: ResolvedDate: 2011-10-11T10:09:19.791-07:00, From: Resolved To: Closed",0,1,75,1,-1
FELIX-2746,2010-12-26,"Date: 2010-12-28T03:12:07.006-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:25.433-08:00, From: Resolved To: Closed",0,1,36,1,-1
FELIX-2745,2010-12-26,"Date: 2011-01-03T22:20:14.352-08:00, From: Open To: ResolvedDate: 2015-03-17T00:01:51.435-07:00, From: Resolved To: Closed",0,1,104,1,-1
FELIX-2744,2010-12-24,"Date: 2010-12-24T06:03:42.758-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:23.040-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-2743,2010-12-23,"Date: 2010-12-23T08:34:10.045-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:22.094-08:00, From: Resolved To: Closed",0,1,24,1,-1
FELIX-2742,2010-12-23,"Date: 2010-12-23T08:18:31.385-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:24.262-08:00, From: Resolved To: Closed",0,1,39,1,-1
FELIX-2741,2010-12-23,"Date: 2011-03-11T09:08:46.523-08:00, From: Open To: Resolved",0,16,733,3,-2
FELIX-2740,2010-12-23,"Date: 2011-06-24T11:23:23.403-07:00, From: Open To: ResolvedDate: 2011-10-11T10:09:17.010-07:00, From: Resolved To: Closed",0,1,19,1,-1
FELIX-2739,2010-12-22,"Date: 2010-12-26T12:51:46.594-08:00, From: Open To: Closed",0,1,31,1,-1
FELIX-2738,2010-12-22,"Date: 2010-12-22T11:11:12.419-08:00, From: Open To: Closed",0,1,30,1,-1
FELIX-2737,2010-12-22,"Date: 2010-12-22T07:01:54.870-08:00, From: Open To: Closed",0,1,30,1,-1
FELIX-2736,2010-12-22,"Date: 2010-12-22T06:53:31.781-08:00, From: Open To: Closed",0,1,30,1,-1
FELIX-2735,2010-12-21,"Date: 2010-12-21T04:55:33.594-08:00, From: Open To: ResolvedDate: 2016-12-19T09:23:07.341-08:00, From: Resolved To: Closed",0,0,2,1,-1
FELIX-2734,2010-12-17,"Date: 2011-06-24T13:38:31.530-07:00, From: Open To: ResolvedDate: 2011-10-11T10:09:19.968-07:00, From: Resolved To: Closed",0,1,78,1,-1
FELIX-2733,2010-12-17,"Date: 2010-12-17T02:27:00.515-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:25.056-08:00, From: Resolved To: Closed",0,3,54,1,-1
FELIX-2732,2010-12-16,"Date: 2010-12-17T07:25:29.654-08:00, From: Open To: ResolvedDate: 2013-02-04T04:34:34.619-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-2731,2010-12-14,"Date: 2010-12-14T08:06:34.993-08:00, From: Open To: ResolvedDate: 2011-03-13T05:55:52.210-07:00, From: Resolved To: Closed",0,1,68,1,-1
FELIX-2730,2010-12-14,,0,4,423,1,-1
FELIX-2729,2010-12-13,"Date: 2011-01-11T11:29:23.871-08:00, From: Open To: ResolvedDate: 2016-12-19T09:23:06.283-08:00, From: Resolved To: Closed",0,1,24,1,-1
FELIX-2728,2010-12-13,"Date: 2010-12-21T10:39:00.868-08:00, From: Open To: Resolved",0,1,56,2,-1
FELIX-2727,2010-12-13,"Date: 2011-05-19T06:03:34.722-07:00, From: Open To: ResolvedDate: 2012-11-22T22:54:46.315-08:00, From: Resolved To: Closed",0,6,303,2,-2
FELIX-2726,2010-12-13,"Date: 2012-03-19T06:24:33.738-07:00, From: Open To: Resolved",0,3,172,2,-1
FELIX-2725,2010-12-13,"Date: 2010-12-15T05:59:43.347-08:00, From: Open To: Closed",0,1,31,1,-1
FELIX-2724,2010-12-11,"Date: 2010-12-12T08:22:57.579-08:00, From: Open To: Closed",0,2,424,2,-2
FELIX-2723,2010-12-10,"Date: 2010-12-10T08:10:39.714-08:00, From: Open To: ResolvedDate: 2015-03-17T00:07:15.511-07:00, From: Resolved To: Closed",0,1,23,1,-1
FELIX-2722,2010-12-07,"Date: 2011-06-24T05:46:00.612-07:00, From: Open To: ResolvedDate: 2011-10-11T10:09:20.735-07:00, From: Resolved To: Closed",0,1,19,1,-1
FELIX-2721,2010-12-07,"Date: 2010-12-26T12:43:32.174-08:00, From: Open To: Closed",0,2,65,1,-1
FELIX-2720,2010-12-06,"Date: 2011-06-26T17:43:47.910-07:00, From: Open To: ResolvedDate: 2011-10-11T10:09:22.839-07:00, From: Resolved To: Closed",0,1,19,1,-1
FELIX-2719,2010-12-06,"Date: 2011-10-22T02:34:35.781-07:00, From: Open To: ResolvedDate: 2011-10-22T13:34:59.995-07:00, From: Resolved To: ReopenedDate: 2011-10-22T14:24:53.067-07:00, From: Reopened To: ResolvedDate: 2012-11-20T03:00:51.945-08:00, From: Resolved To: Closed",1,4,122,1,-1
FELIX-2718,2010-12-04,"Date: 2010-12-11T10:09:44.733-08:00, From: Open To: ResolvedDate: 2013-02-03T03:09:25.041-08:00, From: Resolved To: Closed",0,3,39,1,-1
FELIX-2717,2010-12-03,"Date: 2010-12-03T09:24:22.734-08:00, From: Open To: Closed",0,1,30,1,-1
FELIX-2716,2010-12-02,"Date: 2010-12-04T01:50:48.242-08:00, From: Open To: ResolvedDate: 2013-02-04T04:34:30.592-08:00, From: Resolved To: Closed",0,2,122,2,-1
FELIX-2715,2010-12-02,,0,5,91,2,-1
FELIX-2714,2010-12-01,"Date: 2013-08-14T06:50:33.659-07:00, From: Open To: ResolvedDate: 2013-09-28T10:40:05.612-07:00, From: Resolved To: Closed",0,3,138,1,-1
FELIX-2713,2010-11-30,"Date: 2010-12-21T04:57:31.312-08:00, From: Open To: ResolvedDate: 2016-12-19T09:23:07.111-08:00, From: Resolved To: Closed",0,0,2,1,-1
FELIX-2712,2010-11-30,"Date: 2010-12-23T10:18:49.991-08:00, From: Open To: ResolvedDate: 2012-11-20T02:58:17.300-08:00, From: Resolved To: Closed",0,2,131,1,-1
FELIX-2711,2010-11-29,"Date: 2010-12-11T10:11:36.144-08:00, From: Open To: In ProgressDate: 2010-12-24T02:40:54.051-08:00, From: In Progress To: ResolvedDate: 2013-02-04T04:33:25.621-08:00, From: Resolved To: Closed",0,2,73,1,-1
FELIX-2710,2010-11-24,"Date: 2010-12-22T08:35:46.602-08:00, From: Open To: Resolved",0,3,109,2,-1
FELIX-2709,2010-11-23,"Date: 2011-12-19T00:38:22.317-08:00, From: Open To: ResolvedDate: 2011-12-19T01:08:36.666-08:00, From: Resolved To: ReopenedDate: 2011-12-19T01:21:54.288-08:00, From: Reopened To: ResolvedDate: 2012-11-22T22:54:45.201-08:00, From: Resolved To: Closed",1,8,203,2,-1
FELIX-2708,2010-11-23,"Date: 2011-12-18T06:07:27.190-08:00, From: Open To: ResolvedDate: 2012-11-22T22:54:46.540-08:00, From: Resolved To: Closed",0,6,119,2,-1
FELIX-2707,2010-11-23,"Date: 2011-03-22T16:05:47.473-07:00, From: Open To: ResolvedDate: 2012-11-22T22:54:46.599-08:00, From: Resolved To: Closed",0,4,104,2,-1
FELIX-2706,2010-11-22,"Date: 2014-10-18T13:14:07.311-07:00, From: Open To: ResolvedDate: 2015-03-18T23:04:22.291-07:00, From: Resolved To: Closed",0,3,123,2,-1
FELIX-2705,2010-11-21,"Date: 2010-11-22T12:07:19.199-08:00, From: Open To: ResolvedDate: 2013-02-04T04:33:20.290-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-2704,2010-11-19,"Date: 2011-02-22T09:02:17.077-08:00, From: Open To: ResolvedDate: 2011-03-13T05:55:20.542-07:00, From: Resolved To: Closed",0,1,27,1,-1
FELIX-2703,2010-11-18,"Date: 2010-11-18T02:43:24.951-08:00, From: Open To: Closed",0,1,26,1,-1
FELIX-2702,2010-11-17,"Date: 2014-03-18T05:36:28.692-07:00, From: Open To: ResolvedDate: 2015-03-16T23:55:39.190-07:00, From: Resolved To: Closed",0,6,182,1,-2
FELIX-2701,2010-11-17,"Date: 2010-11-17T00:11:04.300-08:00, From: Open To: ResolvedDate: 2011-06-24T05:36:52.492-07:00, From: Resolved To: Closed",0,1,23,1,-1
FELIX-2700,2010-11-16,"Date: 2010-12-22T12:49:22.396-08:00, From: Open To: ResolvedDate: 2010-12-30T14:14:21.191-08:00, From: Resolved To: Closed",0,1,65,2,-1
FELIX-2699,2010-11-16,"Date: 2010-11-30T10:31:30.906-08:00, From: Open To: ResolvedDate: 2015-03-17T00:01:57.406-07:00, From: Resolved To: Closed",0,3,117,2,-1
FELIX-2698,2010-11-16,"Date: 2010-11-30T10:12:11.456-08:00, From: Open To: ResolvedDate: 2015-03-17T00:02:04.550-07:00, From: Resolved To: Closed",0,2,56,1,-1
FELIX-2697,2010-11-16,"Date: 2011-09-07T01:59:51.122-07:00, From: Open To: ResolvedDate: 2012-11-22T22:54:48.044-08:00, From: Resolved To: Closed",0,2,38,1,-1
FELIX-2696,2010-11-15,"Date: 2011-02-03T05:33:55.813-08:00, From: Open To: Closed",0,1,35,1,-1
FELIX-2695,2010-11-11,"Date: 2010-12-22T11:09:27.566-08:00, From: Open To: Closed",0,2,70,1,-1
FELIX-2694,2010-11-10,"Date: 2010-11-10T11:14:19.093-08:00, From: Open To: ResolvedDate: 2010-11-12T09:13:23.364-08:00, From: Resolved To: ReopenedDate: 2010-11-17T12:16:25.946-08:00, From: Reopened To: ResolvedDate: 2013-02-04T04:33:22.481-08:00, From: Resolved To: Closed",1,9,364,4,-3
FELIX-2693,2010-11-10,"Date: 2010-11-10T08:06:19.312-08:00, From: Open To: Closed",0,1,30,1,-1
FELIX-2692,2010-11-09,"Date: 2011-06-24T06:49:12.271-07:00, From: Open To: ResolvedDate: 2011-06-24T06:49:17.669-07:00, From: Resolved To: Closed",0,5,307,1,-3
FELIX-2691,2010-11-09,"Date: 2011-01-07T16:27:24.199-08:00, From: Open To: ResolvedDate: 2011-02-08T01:46:42.317-08:00, From: Resolved To: Closed",0,3,196,1,-1
